 2568  59  142  0 2         -1 -83787.5    0              "t=19.12h" _
 2569  59  142  1 5         -1 -83783.8    0.003694       "t=14.6m" _
 2570  60  142  0 0          1 -85950.0    0              "t=stbl" _
 2571  60  142  1 6          1 -83740.7    2.209303       "t=16.5us" _
 2572  61  142  0 1          1 -81142      0              "t=40.5s" _
 2573  61  142  1 8         -1 -80259      0.88317        "t=2.0ms" _
 2574  61  142  2 13        -1 -78313      2.8287         "t=67us" _
 2575  62  142  0 0          1 -78986      0              "t=72.49m" _
 2576  62  142  1 7         -1 -76614      2.3721         "t=170ns" _
 2577  62  142  2 10         1 -75324      3.6622         "t=480ns" _
 2578  63  142  0 1          1 -71310      0              "t=2.36s" _
 2579  63  142  1 8         -1 -70856      0.46           "t=1.223m" _
 2580  64  142  0 0          1 -66960      0              "t=70.2s" _
 2581  65  142  0 1          1 -56560      0              "t=597ms" _
 2582  65  142  1 5         -1 -56280      0.2797         "t=303ms" _
 2583  65  142  2 8          1 -55910      0.6521         "t=26us" _
 2584  66  142  0 0          1 -50120      0              "t=2.3s" _
 2585  67  142  0 7         -1 -37250      0              "t=400ms" _
 2586  68  142  0 0          1 -28030      0              "t=10#us" _
 2587  52  143  0 3.5        1 -40280      0              "t=100#ms" _
 2588  53  143  0 3.5        1 -50630      0              "t=130ms" _
 2589  54  143  0 2.5       -1 -60203      0              "t=511ms" _
 2590  55  143  0 1.5        1 -67676      0              "t=1.791s" _
 2591  56  143  0 2.5       -1 -73937      0              "t=14.5s" _
 2592  57  143  0 3.5        1 -78172      0              "t=14.2m" _
 2593  58  143  0 1.5       -1 -81606.7    0              "t=33.039h" _
 2594  59  143  0 3.5        1 -83068.2    0              "t=13.57d" _
 2595  60  143  0 3.5       -1 -84002.2    0              "t=stbl" _
 2596  61  143  0 2.5        1 -82960.7    0              "t=265d" _
 2597  62  143  0 1.5        1 -79517.2    0              "t=8.75m" _
 2598  62  143  1 5.5       -1 -78763.2    0.75399        "t=66s" _
 2599  62  143  2 11.5      -1 -76723      2.7938         "t=30ms" _
 2600  63  143  0 2.5        1 -74241      0              "t=2.59m" _
 2601  63  143  1 5.5       -1 -73851      0.38951        "t=50.0us" _
 2602  64  143  0 0.5        1 -68230      0              "t=39s" _
 2603  64  143  1 5.5       -1 -68080      0.1526         "t=110.0s" _
 2604  65  143  0 5.5       -1 -60420      0              "t=12s" _
 2605  65  143  1 2.5        1 -60420      0              "t=?s" _
 2606  66  143  0 0.5        1 -52169      0              "t=5.6s" _
 2607  66  143  1 5.5       -1 -51858      0.3107         "t=3.0s" _
 2608  66  143  2 -77.777    0 -51763      0.4063         "t=1.2us" _
 2609  67  143  0 5.5       -1 -42050      0              "t=300#ms" _
 2610  68  143  0 4.5       -1 -31260      0              "t=200#ms" _
 2611  53  144  0 1         -1 -45280      0              "t=100#ms" _
 2612  54  144  0 0          1 -56872      0              "t=388ms" _
 2613  55  144  0 1         -1 -63271      0              "t=994ms" _
 2614  55  144  1 4         -1 -63179      0.0922         "t=1.1us" _
 2615  55  144  2 0          0 -62970      0.3            "t=&lt;1s" _
 2616  56  144  0 0          1 -71767      0              "t=11.5s" _
 2617  57  144  0 3         -1 -74850      0              "t=40.8s" _
 2618  58  144  0 0          1 -80431.9    0              "t=284.91d" _
 2619  59  144  0 0         -1 -80750.5    0              "t=17.28m" _
 2620  59  144  1 3         -1 -80691.5    0.05903        "t=7.2m" _
 2621  60  144  0 0          1 -83748.0    0              "t=2.29Py" _
 2622  61  144  0 5         -1 -81416.1    0              "t=363d" _
 2623  61  144  1 9          1 -80575      0.8409         "t=780ns" _
 2624  61  144  2 27         1 -72820      8.5958         "t=~2.7us" _
 2625  62  144  0 0          1 -81965.5    0              "t=stbl" _
 2626  62  144  1 6          1 -79641.9    2.3236         "t=880ns" _
 2627  63  144  0 1          1 -75619      0              "t=10.2s" _
 2628  63  144  1 8         -1 -74491      1.1276         "t=1.0us" _
 2629  64  144  0 0          1 -71760      0              "t=4.47m" _
 2630  64  144  1 10         1 -68327      3.4331         "t=145ns" _
 2631  65  144  0 1          1 -62368      0              "t=~1s" _
 2632  65  144  1 6         -1 -61971      0.3969         "t=4.25s" _
 2633  65  144  2 8         -1 -61892      0.4762         "t=2.8us" _
 2634  66  144  0 0          1 -56570      0              "t=9.1s" _
 2635  67  144  0 5         -1 -44610      0              "t=700ms" _
 2636  67  144  1 8          1 -44345      0.2653         "t=519ns" _
 2637  68  144  0 0          1 -36610      0              "t=400#ms" _
 2638  69  144  0 10         1 -22260      0              "t=2.3us" _
 2639  53  145  0 3.5        1 -40940      0              "t=100#ms" _
 2640  54  145  0 1.5       -1 -51493      0              "t=188ms" _
 2641  55  145  0 1.5        1 -60054      0              "t=582ms" _
 2642  55  145  1 9.5       -1 -59291      0.7629         "t=500ns" _
 2643  56  145  0 2.5       -1 -67516      0              "t=4.31s" _
 2644  57  145  0 2.5        1 -72835      0              "t=24.8s" _
 2645  58  145  0 2.5       -1 -77070      0              "t=3.01m" _
 2646  59  145  0 3.5        1 -79626      0              "t=5.984h" _
 2647  60  145  0 3.5       -1 -81432.0    0              "t=stbl" _
 2648  61  145  0 2.5        1 -81267.5    0              "t=17.7y" _
 2649  62  145  0 3.5       -1 -80651.3    0              "t=340d" _
 2650  62  145  1 24.5       1 -71865.1    8.7862         "t=990ns" _
 2651  63  145  0 2.5        1 -77992      0              "t=5.93d" _
 2652  63  145  1 5.5       -1 -77276      0.716          "t=490ns" _
 2653  64  145  0 0.5        1 -72926      0              "t=23.0m" _
 2654  64  145  1 5.5       -1 -72177      0.7491         "t=85s" _
 2655  65  145  0 5.5       -1 -66390      0              "t=30.9s" _
 2656  65  145  1 1.5        1 -65540      0.85           "t=?" _
 2657  66  145  0 0.5        1 -58243      0              "t=9.5s" _
 2658  66  145  1 5.5       -1 -58125      0.1182         "t=14.1s" _
 2659  67  145  0 5.5       -1 -49120      0              "t=2.4s" _
 2660  67  145  1 2.5        1 -49020      0.1            "t=100#ms" _
 2661  68  145  0 0.5        1 -39240      0              "t=900ms" _
 2662  68  145  1 5.5       -1 -39040      0.205          "t=1.0s" _
 2663  69  145  0 5.5       -1 -27580      0              "t=3.17us" _
 2664  54  146  0 0          1 -47955      0              "t=146ms" _
 2665  55  146  0 1         -1 -55310.4    0              "t=323ms" _
 2666  55  146  1 4         -1 -55263.7    0.0467         "t=1.25us" _
 2667  56  146  0 0          1 -64947      0              "t=2.22s" _
 2668  57  146  0 2         -1 -69050      0              "t=6.27s" _
 2669  57  146  1 6         -1 -68920      0.13           "t=10.0s" _
 2670  58  146  0 0          1 -75635      0              "t=13.52m" _
 2671  59  146  0 2         -1 -76680      0              "t=24.15m" _
 2672  60  146  0 0          1 -80925.9    0              "t=stbl" _
 2673  61  146  0 3         -1 -79454      0              "t=5.53y" _
 2674  62  146  0 0          1 -80996      0              "t=68My" _
 2675  63  146  0 4         -1 -77118      0              "t=4.61d" _
 2676  63  146  1 9          1 -76452      0.66637        "t=235us" _
 2677  64  146  0 0          1 -76086      0              "t=48.27d" _
 2678  65  146  0 1          1 -67760      0              "t=8s" _
 2679  65  146  1 5         -1 -67610      0.15           "t=24.1s" _
 2680  65  146  2 10         1 -66830      0.93           "t=1.18ms" _
 2681  66  146  0 0          1 -62555      0              "t=33.2s" _
 2682  66  146  1 10         1 -59619      2.9357         "t=150ms" _
 2683  67  146  0 6         -1 -51238      0              "t=2.8s" _
 2684  68  146  0 0          1 -44322      0              "t=1.7s" _
 2685  69  146  0 1          1 -31060      0              "t=155ms" _
 2686  69  146  1 5         -1 -30750      0.304          "t=75ms" _
 2687  69  146  2 10         1 -30620      0.437          "t=200ms" _
 2688  54  147  0 1.5       -1 -42360      0              "t=130ms" _
 2689  55  147  0 1.5        1 -51920      0              "t=230ms" _
 2690  55  147  1 9.5       -1 -51219      0.7014         "t=190ns" _
 2691  56  147  0 2.5       -1 -60264      0              "t=894ms" _
 2692  57  147  0 2.5        1 -66678      0              "t=4.06s" _
 2693  58  147  0 2.5       -1 -72014      0              "t=56.4s" _
 2694  59  147  0 1.5        1 -75444      0              "t=13.4m" _
 2695  60  147  0 2.5       -1 -78146.7    0              "t=10.98d" _
 2696  61  147  0 3.5        1 -79042.3    0              "t=2.6234y" _
 2697  62  147  0 3.5       -1 -79266.4    0              "t=106.6Gy" _
 2698  63  147  0 2.5        1 -77544.8    0              "t=24.1d" _
 2699  63  147  1 5.5       -1 -76919.5    0.62527        "t=765ns" _
 2700  64  147  0 3.5       -1 -75356.9    0              "t=38.06h" _
 2701  64  147  1 24.5       1 -66769.1    8.5878         "t=510ns" _
 2702  65  147  0 0.5        1 -70743      0              "t=1.64h" _
 2703  65  147  1 5.5       -1 -70692      0.0506         "t=1.87m" _
 2704  66  147  0 0.5        1 -64196      0              "t=67s" _
 2705  66  147  1 5.5       -1 -63446      0.7505         "t=55.2s" _
 2706  66  147  2 13.5      -1 -60789      3.4072         "t=400ns" _
 2707  67  147  0 5.5       -1 -55757      0              "t=5.8s" _
 2708  67  147  1 13.5      -1 -53070      2.6871         "t=315ns" _
 2709  68  147  0 0.5        1 -46610      0              "t=3.2s" _
 2710  68  147  1 5.5       -1 -46510      0.1            "t=1.6s" _
 2711  69  147  0 5.5       -1 -35974      0              "t=580ms" _
 2712  69  147  1 1.5        1 -35913      0.062          "t=360us" _
 2713  54  148  0 0          1 -38600      0              "t=100#ms" _
 2714  55  148  0 -77.777    0 -46911      0              "t=145ms" _
 2715  55  148  1 4         -1 -46866      0.0452         "t=4.8us" _
 2716  56  148  0 0          1 -57590      0              "t=620ms" _
 2717  57  148  0 2         -1 -62709      0              "t=1.35s" _
 2718  58  148  0 0          1 -70398      0              "t=56.8s" _
 2719  59  148  0 1         -1 -72535      0              "t=2.29m" _
 2720  59  148  1 4          0 -72458      0.0768         "t=2.01m" _
 2721  60  148  0 0          1 -77408.0    0              "t=stbl" _
 2722  61  148  0 1         -1 -76866      0              "t=5.368d" _
 2723  61  148  1 5         -1 -76728      0.1379         "t=41.29d" _
 2724  62  148  0 0          1 -79336.3    0              "t=6.3Py" _
 2725  63  148  0 5         -1 -76299      0              "t=54.5d" _
 2726  63  148  1 9          1 -75579      0.7204         "t=162ns" _
 2727  64  148  0 0          1 -76269.3    0              "t=70.9y" _
 2728  65  148  0 2         -1 -70537      0              "t=60m" _
 2729  65  148  1 9          1 -70447      0.0901         "t=2.20m" _
 2730  65  148  2 27         1 -61918      8.6186         "t=1.310us" _
 2731  66  148  0 0          1 -67860      0              "t=3.3m" _
 2732  66  148  1 10         1 -64941      2.9191         "t=471ns" _
 2733  67  148  0 1          1 -57990      0              "t=2.2s" _
 2734  67  148  1 5         -1 -57740      0.25           "t=9.49s" _
 2735  67  148  2 10         1 -57050      0.94           "t=2.36ms" _
 2736  68  148  0 0          1 -51479      0              "t=4.6s" _
 2737  68  148  1 10         1 -48566      2.9132         "t=13us" _
 2738  69  148  0 10         1 -38765      0              "t=700ms" _
 2739  70  148  0 0          1 -30330      0              "t=250#ms" _
 2740  55  149  0 1.5        1 -43250      0              "t=113ms" _
 2741  56  149  0 1.5       -1 -53120      0              "t=348ms" _
 2742  57  149  0 1.5       -1 -60220      0              "t=1.07s" _
 2743  58  149  0 1.5       -1 -66670      0              "t=4.94s" _
 2744  59  149  0 2.5        1 -71039      0              "t=2.26m" _
 2745  60  149  0 2.5       -1 -74375.5    0              "t=1.728h" _
 2746  61  149  0 3.5        1 -76064.3    0              "t=53.08h" _
 2747  61  149  1 5.5       -1 -75824.1    0.240214       "t=35us" _
 2748  62  149  0 3.5       -1 -77135.7    0              "t=stbl" _
 2749  63  149  0 2.5        1 -76441      0              "t=93.1d" _
 2750  63  149  1 5.5       -1 -75945      0.496386       "t=2.45us" _
 2751  64  149  0 3.5       -1 -75127      0              "t=9.28d" _
 2752  65  149  0 0.5        1 -71489      0              "t=4.118h" _
 2753  65  149  1 5.5       -1 -71453      0.03578        "t=4.16m" _
 2754  66  149  0 3.5       -1 -67696      0              "t=4.20m" _
 2755  66  149  1 13.5      -1 -65035      2.6611         "t=490ms" _
 2756  67  149  0 5.5       -1 -61647      0              "t=21.1s" _
 2757  67  149  1 0.5        1 -61598      0.0488         "t=56s" _
 2758  68  149  0 0.5        1 -53742      0              "t=4s" _
 2759  68  149  1 5.5       -1 -53000      0.7418         "t=8.9s" _
 2760  68  149  2 9.5        1 -51131      2.6111         "t=610ns" _
 2761  69  149  0 5.5       -1 -43880      0              "t=900ms" _
 2762  70  149  0 0.5        1 -33200      0              "t=700ms" _
 2763  55  150  0 -77.777    0 -38170      0              "t=84.4ms" _
 2764  56  150  0 0          1 -49900      0              "t=259ms" _
 2765  57  150  0 3          1 -56130      0              "t=504ms" _
 2766  58  150  0 0          1 -64847      0              "t=6.05s" _
 2767  59  150  0 1         -1 -68300      0              "t=6.19s" _
 2768  60  150  0 0          1 -73679.8    0              "t=8.2Ey" _
 2769  61  150  0 1         -1 -73597      0              "t=2.698h" _
 2770  62  150  0 0          1 -77051.1    0              "t=stbl" _
 2771  63  150  0 5         -1 -74792      0              "t=36.9y" _
 2772  63  150  1 0         -1 -74750      0.0417         "t=12.8h" _
 2773  64  150  0 0          1 -75764      0              "t=1.79My" _
 2774  65  150  0 2         -1 -71106      0              "t=3.48h" _
 2775  65  150  1 9          1 -70645      0.461          "t=5.8m" _
 2776  66  150  0 0          1 -69310      0              "t=7.17m" _
 2777  67  150  0 2         -1 -61946      0              "t=76.8s" _
 2778  67  150  1 9          1 -61950     -0              "t=23.3s" _
 2779  67  150  2 28        -1 -54050      7.9            "t=787ns" _
 2780  68  150  0 0          1 -57831      0              "t=18.5s" _
 2781  68  150  1 10         1 -55035      2.7965         "t=2.55us" _
 2782  69  150  0 1          1 -46490      0              "t=3#s" _
 2783  69  150  1 6         -1 -46350      0.14           "t=2.20s" _
 2784  69  150  2 10         1 -45680      0.81           "t=5.2ms" _
 2785  70  150  0 0          1 -38640      0              "t=700#ms" _
 2786  71  150  0 5         -1 -24640      0              "t=45ms" _
 2787  71  150  1 1          1 -24620      0.022          "t=40us" _
 2788  55  151  0 1.5        1 -34230      0              "t=69ms" _
 2789  56  151  0 1.5       -1 -44940      0              "t=167ms" _
 2790  57  151  0 2.5        1 -53310      0              "t=465ms" _
 2791  58  151  0 1.5       -1 -61225      0              "t=1.76s" _
 2792  59  151  0 1.5       -1 -66780      0              "t=18.90s" _
 2793  59  151  1 3.5        1 -66745      0.0351         "t=50us" _
 2794  60  151  0 1.5        1 -70943.0    0              "t=12.44m" _
 2795  61  151  0 2.5        1 -73386      0              "t=28.40h" _
 2796  62  151  0 2.5       -1 -74576.3    0              "t=90y" _
 2797  62  151  1 5.5       -1 -74315.2    0.26113        "t=1.4us" _
 2798  63  151  0 2.5        1 -74652.9    0              "t=4.6Ey" _
 2799  63  151  1 5.5       -1 -74456.7    0.196245       "t=58.9us" _
 2800  64  151  0 3.5       -1 -74189      0              "t=123.9d" _
 2801  65  151  0 0.5        1 -71624      0              "t=17.609h" _
 2802  65  151  1 5.5       -1 -71524      0.09953        "t=25s" _
 2803  66  151  0 3.5       -1 -68752      0              "t=17.9m" _
 2804  67  151  0 5.5       -1 -63623      0              "t=35.2s" _
 2805  67  151  1 0.5        1 -63582      0.041          "t=47.2s" _
 2806  68  151  0 3.5       -1 -58266      0              "t=23.5s" _
 2807  68  151  1 13.5      -1 -55680      2.586          "t=580ms" _
 2808  68  151  2 32.5      -1 -47979      10.2866        "t=420ns" _
 2809  69  151  0 5.5       -1 -50773      0              "t=4.17s" _
 2810  69  151  1 0.5        1 -50679      0.094          "t=6.6s" _
 2811  69  151  2 13.5      -1 -48117      2.65567        "t=451ns" _
 2812  70  151  0 0.5        1 -41540      0              "t=1.6s" _
 2813  70  151  1 5.5       -1 -40790      0.75           "t=1.6s" _
 2814  70  151  2 9.5       -1 -39000      2.54           "t=2.6us" _
 2815  71  151  0 5.5       -1 -30110      0              "t=78.4ms" _
 2816  71  151  1 1.5        1 -30060      0.053          "t=16.5us" _
 2817  55  152  0 -77.777    0 -28930      0              "t=30#ms" _
 2818  56  152  0 0          1 -41710      0              "t=139ms" _
 2819  57  152  0 -77.777    0 -49290      0              "t=287ms" _
 2820  58  152  0 0          1 -58980      0              "t=1.42s" _
 2821  59  152  0 4          1 -63758      0              "t=3.57s" _
 2822  59  152  1 3          1 -63643      0.1148         "t=4.1us" _
 2823  60  152  0 0          1 -70149      0              "t=11.4m" _
 2824  61  152  0 1          1 -71254      0              "t=4.12m" _
 2825  61  152  1 4         -1 -71110      0.14           "t=7.52m" _
 2826  61  152  2 8          0 -71000      0.25           "t=13.8m" _
 2827  62  152  0 0          1 -74762.6    0              "t=stbl" _
 2828  63  152  0 3         -1 -72888.3    0              "t=13.517y" _
 2829  63  152  1 0         -1 -72842.7    0.0455998      "t=9.3116h" _
 2830  63  152  2 1         -1 -72823.0    0.0652969      "t=940ns" _
 2831  64  152  0 0          1 -74706.9    0              "t=108Ty" _
 2832  65  152  0 2         -1 -70720      0              "t=17.5h" _
 2833  65  152  1 5         -1 -70380      0.34215        "t=960ns" _
 2834  65  152  2 8          1 -70220      0.50174        "t=4.2m" _
 2835  66  152  0 0          1 -70118      0              "t=2.38h" _
 2836  67  152  0 2         -1 -63605      0              "t=161.8s" _
 2837  67  152  1 9          1 -63445      0.16           "t=49.8s" _
 2838  67  152  2 19        -1 -60585      3.01959        "t=8.4us" _
 2839  68  152  0 0          1 -60500      0              "t=10.3s" _
 2840  69  152  0 2         -1 -51720      0              "t=8.0s" _
 2841  69  152  1 9          1 -51820     -0.1            "t=5.2s" _
 2842  69  152  2 17         1 -49060      2.665          "t=294ns" _
 2843  70  152  0 0          1 -46270      0              "t=3.03s" _
 2844  70  152  1 10         1 -43530      2.7445         "t=30us" _
 2845  71  152  0 4         -1 -33420      0              "t=650ms" _
 2846  56  153  0 2.5       -1 -36470      0              "t=116ms" _
 2847  57  153  0 2.5        1 -46060      0              "t=245ms" _
 2848  58  153  0 1.5       -1 -54910      0              "t=865ms" _
 2849  59  153  0 2.5       -1 -61568      0              "t=4.28s" _
 2850  60  153  0 1.5       -1 -67330.3    0              "t=31.6s" _
 2851  60  153  1 2.5        1 -67138.6    0.1917         "t=1.10us" _
 2852  61  153  0 2.5       -1 -70648      0              "t=5.25m" _
 2853  62  153  0 1.5        1 -72559.7    0              "t=46.284h" _
 2854  62  153  1 5.5       -1 -72461.3    0.09837        "t=10.6ms" _
 2855  63  153  0 2.5        1 -73367.2    0              "t=stbl" _
 2856  63  153  1 9.5       -1 -71596.2    1.771          "t=475ns" _
 2857  64  153  0 1.5       -1 -72882.6    0              "t=240.4d" _
 2858  64  153  1 4.5        1 -72787.4    0.0951736      "t=3.5us" _
 2859  64  153  2 5.5       -1 -72711.4    0.171188       "t=76.0us" _
 2860  65  153  0 2.5        1 -71313      0              "t=2.34d" _
 2861  65  153  1 5.5       -1 -71150      0.163175       "t=186us" _
 2862  66  153  0 3.5       -1 -69143      0              "t=6.4h" _
 2863  67  153  0 5.5       -1 -65012      0              "t=2.01m" _
 2864  67  153  1 0.5        1 -64943      0.0687         "t=9.3m" _
 2865  67  153  2 15.5       1 -62240      2.772          "t=229ns" _
 2866  68  153  0 3.5       -1 -60469      0              "t=37.1s" _
 2867  68  153  1 13.5      -1 -57671      2.7982         "t=373ns" _
 2868  68  153  2 20.5      -1 -55221      5.2481         "t=248ns" _
 2869  69  153  0 5.5       -1 -53973      0              "t=1.48s" _
 2870  69  153  1 0.5        1 -53930      0.0432         "t=2.5s" _
 2871  70  153  0 3.5       -1 -47210      0              "t=4.2s" _
 2872  70  153  1 13.5      -1 -44510      2.7            "t=15us" _
 2873  71  153  0 5.5       -1 -38370      0              "t=900ms" _
 2874  71  153  1 0.5        1 -38290      0.08           "t=1#s" _
 2875  71  153  2 11.5      -1 -35870      2.5025         "t=&gt;100ns" _
 2876  72  153  0 0.5        1 -27300      0              "t=400#ms" _
 2877  72  153  1 5.5       -1 -26550      0.75           "t=500#ms" _
 2878  56  154  0 0          1 -32820      0              "t=53ms" _
 2879  57  154  0 -77.777    0 -41530      0              "t=161ms" _
 2880  58  154  0 0          1 -52220      0              "t=722ms" _
 2881  59  154  0 3          1 -58100      0              "t=2.3s" _
 2882  60  154  0 0          1 -65820      0              "t=25.9s" _
 2883  60  154  1 4         -1 -64520      1.2979         "t=3.2us" _
 2884  61  154  0 4          1 -68510      0              "t=2.68m" _
 2885  61  154  1 1         -1 -68490      0.02           "t=1.73m" _
 2886  62  154  0 0          1 -72455.2    0              "t=stbl" _
 2887  63  154  0 3         -1 -71738.1    0              "t=8.601y" _
 2888  63  154  1 2          1 -71669.9    0.0681702      "t=2.2us" _
 2889  63  154  2 8         -1 -71592.8    0.1453         "t=46.3m" _
 2890  64  154  0 0          1 -73706.0    0              "t=stbl" _
 2891  65  154  0 0          1 -70160      0              "t=21.5h" _
 2892  65  154  1 3         -1 -70150      0.012          "t=9.994h" _
 2893  65  154  2 7         -1 -69960      0.2            "t=22.7h" _
 2894  66  154  0 0          1 -70394      0              "t=3.0My" _
 2895  67  154  0 2         -1 -64639      0              "t=11.76m" _
 2896  67  154  1 8          1 -64397      0.243          "t=3.10m" _
 2897  68  154  0 0          1 -62605      0              "t=3.73m" _
 2898  69  154  0 2         -1 -54427      0              "t=8.1s" _
 2899  69  154  1 9          1 -54350      0.07           "t=3.30s" _
 2900  70  154  0 0          1 -49932      0              "t=409ms" _
 2901  71  154  0 2         -1 -39720      0              "t=1#s" _
 2902  71  154  1 9          1 -39660      0.06           "t=1.12s" _
 2903  71  154  2 17         1 -37000      2.72           "t=35us" _
 2904  72  154  0 0          1 -32670      0              "t=2s" _
 2905  72  154  1 10         1 -29960      2.71           "t=9us" _
 2906  57  155  0 2.5        1 -37930      0              "t=101ms" _
 2907  58  155  0 2.5       -1 -47780      0              "t=313ms" _
 2908  59  155  0 2.5       -1 -55415      0              "t=1.47s" _
 2909  60  155  0 1.5       -1 -62284      0              "t=8.9s" _
 2910  61  155  0 2.5       -1 -66940      0              "t=41.5s" _
 2911  62  155  0 1.5       -1 -70190.8    0              "t=22.3m" _
 2912  62  155  1 2.5        1 -70174.3    0.0165         "t=2.8us" _
 2913  62  155  2 5.5       -1 -69652.2    0.5386         "t=1.00us" _
 2914  63  155  0 2.5        1 -71818.1    0              "t=4.741y" _
 2915  64  155  0 1.5       -1 -72069.9    0              "t=stbl" _
 2916  64  155  1 5.5       -1 -71948.8    0.12105        "t=31.97ms" _
 2917  65  155  0 1.5        1 -71250      0              "t=5.32d" _
 2918  66  155  0 1.5       -1 -69156      0              "t=9.9h" _
 2919  66  155  1 5.5       -1 -68922      0.23433        "t=6us" _
 2920  67  155  0 2.5        1 -66040      0              "t=48m" _
 2921  67  155  1 5.5       -1 -65898      0.14197        "t=880us" _
 2922  68  155  0 3.5       -1 -62209      0              "t=5.3m" _
 2923  69  155  0 5.5       -1 -56626      0              "t=21.6s" _
 2924  69  155  1 0.5        1 -56585      0.041          "t=45s" _
 2925  70  155  0 3.5       -1 -50503      0              "t=1.793s" _
 2926  71  155  0 5.5       -1 -42545      0              "t=68.6ms" _
 2927  71  155  1 0.5        1 -42524      0.021          "t=138ms" _
 2928  71  155  2 12.5      -1 -40764      1.781          "t=2.69ms" _
 2929  72  155  0 3.5       -1 -34170      0              "t=840ms" _
 2930  73  155  0 5.5       -1 -23930      0              "t=3.2ms" _
 2931  57  156  0 -77.777    0 -33050      0              "t=84ms" _
 2932  58  156  0 0          1 -44820      0              "t=233ms" _
 2933  59  156  0 -77.777    0 -51570      0              "t=444ms" _
 2934  60  156  0 0          1 -60470      0              "t=5.06s" _
 2935  60  156  1 5         -1 -59040      1.4313         "t=365ns" _
 2936  61  156  0 4          1 -64164      0              "t=27.2s" _
 2937  61  156  1 1          1 -64014      0.1503         "t=5.6s" _
 2938  62  156  0 0          1 -69360      0              "t=9.4h" _
 2939  62  156  1 5         -1 -67962      1.39755        "t=185ns" _
 2940  63  156  0 0          1 -70083      0              "t=15.19d" _
 2941  64  156  0 0          1 -72534.9    0              "t=stbl" _
 2942  64  156  1 7         -1 -70397.3    2.1376         "t=1.3us" _
 2943  65  156  0 3         -1 -70091      0              "t=5.35d" _
 2944  65  156  1 7         -1 -70037      0.054          "t=24.4h" _
 2945  65  156  2 0          1 -70003      0.0884         "t=5.3h" _
 2946  66  156  0 0          1 -70529.0    0              "t=stbl" _
 2947  67  156  0 4         -1 -65480      0              "t=56m" _
 2948  67  156  1 1         -1 -65430      0.05237        "t=9.5s" _
 2949  67  156  2 9          1 -65304      0.17           "t=7.6m" _
 2950  68  156  0 0          1 -64212      0              "t=19.5m" _
 2951  69  156  0 2         -1 -56835      0              "t=83.8s" _
 2952  69  156  1 11        -1 -56440      0.4            "t=~400ns" _
 2953  70  156  0 0          1 -53266      0              "t=26.1s" _
 2954  71  156  0 2         -1 -43700      0              "t=494ms" _
 2955  71  156  1 9          1 -43680      0.02           "t=198ms" _
 2956  72  156  0 0          1 -37820      0              "t=23ms" _
 2957  72  156  1 8          1 -35860      1.959          "t=480us" _
 2958  73  156  0 2         -1 -25860      0              "t=106ms" _
 2959  73  156  1 9          1 -25770      0.094          "t=360ms" _
 2960  58  157  0 3.5        1 -39930      0              "t=175ms" _
 2961  59  157  0 2.5       -1 -48540      0              "t=307ms" _
 2962  60  157  0 2.5       -1 -56462      0              "t=1.15s" _
 2963  61  157  0 2.5       -1 -62297      0              "t=10.56s" _
 2964  62  157  0 1.5       -1 -66678      0              "t=8.03m" _
 2965  63  157  0 2.5        1 -69459      0              "t=15.18h" _
 2966  64  157  0 1.5       -1 -70823.5    0              "t=stbl" _
 2967  64  157  1 2.5        1 -70759.6    0.063916       "t=460ns" _
 2968  64  157  2 5.5       -1 -70397.0    0.426539       "t=18.5us" _
 2969  65  157  0 1.5        1 -70763.4    0              "t=71y" _
 2970  66  157  0 1.5       -1 -69425      0              "t=8.14h" _
 2971  66  157  1 4.5        1 -69263      0.16199        "t=1.3us" _
 2972  66  157  2 5.5       -1 -69226      0.19938        "t=21.6ms" _
 2973  67  157  0 3.5       -1 -66833      0              "t=12.6m" _
 2974  68  157  0 1.5       -1 -63414      0              "t=18.65m" _
 2975  68  157  1 4.5        1 -63259      0.1554         "t=76ms" _
 2976  69  157  0 0.5        1 -58709      0              "t=3.63m" _
 2977  70  157  0 3.5       -1 -53422      0              "t=38.6s" _
 2978  71  157  0 0.5        1 -46441      0              "t=6.8s" _
 2979  71  157  1 5.5       -1 -46420      0.0209         "t=4.79s" _
 2980  72  157  0 3.5       -1 -38900      0              "t=115ms" _
 2981  73  157  0 0.5        1 -29590      0              "t=10.1ms" _
 2982  73  157  1 5.5       -1 -29570      0.022          "t=4.3ms" _
 2983  73  157  2 12.5      -1 -28000      1.593          "t=1.7ms" _
 2984  74  157  0 3.5       -1 -19470      0              "t=275ms" _
 2985  58  158  0 0          1 -36660      0              "t=99ms" _
 2986  59  158  0 -77.777    0 -44330      0              "t=181ms" _
 2987  60  158  0 0          1 -54060      0              "t=810ms" _
 2988  61  158  0 -77.777    0 -59089      0              "t=4.8s" _
 2989  61  158  1 -77.777    0 -58940      0.15           "t=&gt;16us" _
 2990  62  158  0 0          1 -65250      0              "t=5.30m" _
 2991  62  158  1 5         -1 -63971      1.2791         "t=115ns" _
 2992  63  158  0 1         -1 -67255      0              "t=45.9m" _
 2993  64  158  0 0          1 -70689.5    0              "t=stbl" _
 2994  65  158  0 3         -1 -69470.7    0              "t=180y" _
 2995  65  158  1 0         -1 -69360.4    0.1103         "t=10.70s" _
 2996  65  158  2 7         -1 -69082.3    0.3884         "t=400us" _
 2997  66  158  0 0          1 -70407.3    0              "t=stbl" _
 2998  67  158  0 5          1 -66188      0              "t=11.3m" _
